David	M	79529	1954	57
David	M	86253	1955	57
David	M	81624	1956	57
David	M	82349	1957	57
David	M	82578	1958	57
David	M	83931	1959	57
David	M	85929	1960	57
David	M	84758	1961	57
David	M	81324	1962	57
David	M	78467	1963	57
David	M	75054	1964	57
David	M	67852	1965	57
David	M	66420	1966	57
David	M	66810	1967	57
David	M	63718	1968	57
David	M	63700	1969	57
David	M	61752	1970	57
David	M	53118	1971	57
David	M	46366	1972	57
David	M	41102	1973	57
David	M	41815	1974	57
David	M	39177	1975	57
David	M	39294	1976	57
David	M	40543	1977	57
David	M	40704	1978	57
David	M	42078	1979	57
David	M	41925	1980	57
David	M	40668	1981	57
David	M	40459	1982	57
David	M	39199	1983	57
David	M	38486	1984	57
David	M	38521	1985	57
David	M	37147	1986	57
David	M	36786	1987	57
David	M	35314	1988	57
David	M	35218	1989	57
David	M	33743	1990	57
David	M	30414	1991	57
David	M	28411	1992	57
Richard	M	15010	1920	51
Richard	M	16376	1921	51
Richard	M	17539	1922	51
Richard	M	18884	1923	51
Richard	M	21246	1924	51
Richard	M	23268	1925	51
Richard	M	25149	1926	51
Richard	M	26771	1927	51
Richard	M	28794	1928	51
Richard	M	29569	1929	51
Richard	M	32183	1930	51
Richard	M	31816	1931	51
Richard	M	31798	1932	51
Richard	M	31337	1933	51
Richard	M	33157	1934	51
Richard	M	33945	1935	51
Richard	M	33487	1936	51
Richard	M	32973	1937	51
Richard	M	34380	1938	51
Richard	M	35373	1939	51
Richard	M	37415	1940	51
Richard	M	39106	1941	51
Richard	M	43585	1942	51
Richard	M	46328	1943	51
Richard	M	45642	1944	51
Richard	M	46043	1945	51
Richard	M	58868	1946	51
Richard	M	58521	1947	51
Richard	M	50970	1948	51
Richard	M	50939	1949	51
Richard	M	51000	1950	51
Richard	M	54549	1951	51
Richard	M	58350	1952	51
Richard	M	58403	1953	51
Richard	M	57014	1954	51
Richard	M	53545	1955	51
Richard	M	52906	1956	51
Richard	M	52401	1957	51
Richard	M	49942	1958	51
Richard	M	47169	1959	51
Richard	M	43546	1960	51
Richard	M	41117	1961	51
Richard	M	39409	1962	51
Richard	M	40786	1963	51
Richard	M	40097	1964	51
Richard	M	36849	1965	51
Richard	M	34469	1966	51
Richard	M	33588	1967	51
Richard	M	32987	1968	51
Richard	M	31106	1969	51
Richard	M	30456	1970	51
Helen	F	2417	1891	45
Helen	F	2936	1892	45
Helen	F	3249	1893	45
Helen	F	3676	1894	45
Helen	F	4023	1895	45
Helen	F	4392	1896	45
Helen	F	4519	1897	45
Helen	F	5230	1898	45
Helen	F	5048	1899	45
Helen	F	6343	1900	45
Helen	F	5247	1901	45
Helen	F	5967	1902	45
Helen	F	6129	1903	45
Helen	F	6488	1904	45
Helen	F	6811	1905	45
Helen	F	7176	1906	45
Helen	F	7579	1907	45
Helen	F	8439	1908	45
Helen	F	9250	1909	45
Helen	F	10479	1910	45
Helen	F	11801	1911	45
Helen	F	16133	1912	45
Helen	F	18888	1913	45
Helen	F	23221	1914	45
Helen	F	30866	1915	45
Helen	F	32662	1916	45
Helen	F	34251	1917	45
Helen	F	36148	1918	45
Helen	F	33706	1919	45
Helen	F	35097	1920	45
Helen	F	34822	1921	45
Helen	F	32508	1922	45
Helen	F	31488	1923	45
Helen	F	31192	1924	45
Helen	F	29172	1925	45
Helen	F	26884	1926	45
Helen	F	25320	1927	45
Helen	F	22934	1928	45
Helen	F	20985	1929	45
Helen	F	19914	1930	45
Helen	F	17661	1931	45
Helen	F	16376	1932	45
Helen	F	14643	1933	45
Helen	F	14100	1934	45
Helen	F	12781	1935	45
Frank	M	3242	1880	43
Frank	M	2834	1881	43
Frank	M	3176	1882	43
Frank	M	2986	1883	43
Frank	M	3218	1884	43
Frank	M	3067	1885	43
Frank	M	3127	1886	43
Frank	M	2883	1887	43
Frank	M	3459	1888	43
Frank	M	2975	1889	43
Frank	M	3078	1890	43
Frank	M	2652	1891	43
Frank	M	3150	1892	43
Frank	M	2917	1893	43
Frank	M	2863	1894	43
Frank	M	3012	1895	43
Frank	M	2845	1896	43
Frank	M	2726	1897	43
Frank	M	2925	1898	43
Frank	M	2550	1899	43
Frank	M	3477	1900	43
Frank	M	2402	1901	43
Frank	M	2756	1902	43
Frank	M	2644	1903	43
Frank	M	2799	1904	43
Frank	M	2837	1905	43
Frank	M	2798	1906	43
Frank	M	2943	1907	43
Frank	M	3146	1908	43
Frank	M	3244	1909	43
Frank	M	3768	1910	43
Frank	M	4314	1911	43
Frank	M	7912	1912	43
Frank	M	9237	1913	43
Frank	M	12002	1914	43
Frank	M	15006	1915	43
Frank	M	15291	1916	43
Frank	M	15769	1917	43
Frank	M	17017	1918	43
Frank	M	15702	1919	43
Frank	M	16430	1920	43
Frank	M	16708	1921	43
Frank	M	16014	1922	43
Christopher	M	29426	1967	43
Christopher	M	31459	1968	43
Christopher	M	35698	1969	43
Christopher	M	41772	1970	43
Christopher	M	48234	1971	43
Christopher	M	52189	1972	43
Christopher	M	48321	1973	43
Christopher	M	48603	1974	43
Christopher	M	46592	1975	43
Christopher	M	45210	1976	43
Christopher	M	46749	1977	43
Christopher	M	47259	1978	43
Christopher	M	50677	1979	43
Christopher	M	49092	1980	43
Christopher	M	50235	1981	43
Christopher	M	59231	1982	43
Christopher	M	59349	1983	43
Christopher	M	60029	1984	43
Christopher	M	59609	1985	43
Christopher	M	56691	1986	43
Christopher	M	54493	1987	43
Christopher	M	52997	1988	43
Christopher	M	53178	1989	43
Christopher	M	52336	1990	43
Christopher	M	47104	1991	43
Christopher	M	42460	1992	43
Christopher	M	38227	1993	43
Christopher	M	34800	1994	43
Christopher	M	32674	1995	43
Christopher	M	30901	1996	43
Christopher	M	29105	1997	43
Christopher	M	27002	1998	43
Christopher	M	25603	1999	43
Christopher	M	24932	2000	43
Christopher	M	23126	2001	43
Christopher	M	21684	2002	43
Christopher	M	20749	2003	43
Christopher	M	19630	2004	43
Christopher	M	19168	2005	43
Christopher	M	19680	2006	43
Christopher	M	20018	2007	43
Christopher	M	17947	2008	43
Christopher	M	16355	2009	43
Anna	F	2604	1880	41
Anna	F	2698	1881	41
Anna	F	3143	1882	41
Anna	F	3306	1883	41
Anna	F	3860	1884	41
Anna	F	3994	1885	41
Anna	F	4283	1886	41
Anna	F	4227	1887	41
Anna	F	4982	1888	41
Anna	F	5062	1889	41
Anna	F	5233	1890	41
Anna	F	5099	1891	41
Anna	F	5542	1892	41
Anna	F	5695	1893	41
Anna	F	5565	1894	41
Anna	F	5950	1895	41
Anna	F	5860	1896	41
Anna	F	5429	1897	41
Anna	F	5773	1898	41
Anna	F	5115	1899	41
Anna	F	6114	1900	41
Anna	F	4923	1901	41
Anna	F	5288	1902	41
Anna	F	5098	1903	41
Anna	F	5330	1904	41
Anna	F	5424	1905	41
Anna	F	5502	1906	41
Anna	F	5575	1907	41
Anna	F	5860	1908	41
Anna	F	5804	1909	41
Anna	F	6436	1910	41
Anna	F	6753	1911	41
Anna	F	8586	1912	41
Anna	F	9687	1913	41
Anna	F	11865	1914	41
Anna	F	15119	1915	41
Anna	F	15228	1916	41
Anna	F	15160	1917	41
Anna	F	15666	1918	41
Anna	F	14498	1919	41
Anna	F	14581	1920	41
Edward	M	2177	1881	40
Edward	M	2125	1887	40
Edward	M	2299	1889	40
Edward	M	2309	1893	40
Edward	M	2203	1895	40
Edward	M	2296	1896	40
Edward	M	2121	1897	40
Edward	M	2337	1898	40
Edward	M	1901	1899	40
Edward	M	2720	1900	40
Edward	M	1917	1901	40
Edward	M	2294	1902	40
Edward	M	2268	1903	40
Edward	M	2334	1904	40
Edward	M	2366	1905	40
Edward	M	2398	1906	40
Edward	M	2576	1907	40
Edward	M	2707	1908	40
Edward	M	2935	1909	40
Edward	M	3408	1910	40
Edward	M	4164	1911	40
Edward	M	7936	1912	40
Edward	M	9474	1913	40
Edward	M	12318	1914	40
Edward	M	15889	1915	40
Edward	M	17005	1916	40
Edward	M	17502	1917	40
Edward	M	19489	1918	40
Edward	M	18535	1919	40
Edward	M	20095	1920	40
Edward	M	20818	1921	40
Edward	M	20419	1922	40
Edward	M	20597	1923	40
Edward	M	21128	1924	40
Edward	M	20089	1925	40
Edward	M	19378	1926	40
Edward	M	19113	1927	40
Edward	M	18489	1928	40
Edward	M	17226	1929	40
Edward	M	17349	1930	40
Ruth	F	3290	1892	39
Ruth	F	3658	1893	39
Ruth	F	3372	1894	39
Ruth	F	3551	1895	39
Ruth	F	3905	1896	39
Ruth	F	3878	1897	39
Ruth	F	4249	1898	39
Ruth	F	3912	1899	39
Ruth	F	4765	1900	39
Ruth	F	3974	1901	39
Ruth	F	4384	1902	39
Ruth	F	4518	1903	39
Ruth	F	4900	1904	39
Ruth	F	5068	1905	39
Ruth	F	5140	1906	39
Ruth	F	5573	1907	39
Ruth	F	6180	1908	39
Ruth	F	6509	1909	39
Ruth	F	7212	1910	39
Ruth	F	8003	1911	39
Ruth	F	11280	1912	39
Ruth	F	12609	1913	39
Ruth	F	15839	1914	39
Ruth	F	21878	1915	39
Ruth	F	23190	1916	39
Ruth	F	23568	1917	39
Ruth	F	25534	1918	39
Ruth	F	24565	1919	39
Ruth	F	26102	1920	39
Ruth	F	25784	1921	39
Ruth	F	23630	1922	39
Ruth	F	23638	1923	39
Ruth	F	23600	1924	39
Ruth	F	22248	1925	39
Ruth	F	20223	1926	39
Ruth	F	19414	1927	39
Ruth	F	17858	1928	39
Ruth	F	16019	1929	39
Ruth	F	14940	1930	39
Patricia	F	13625	1929	38
Patricia	F	15751	1930	38
Patricia	F	16468	1931	38
Patricia	F	17989	1932	38
Patricia	F	18631	1933	38
Patricia	F	20845	1934	38
Patricia	F	22877	1935	38
Patricia	F	23914	1936	38
Patricia	F	26839	1937	38
Patricia	F	27556	1938	38
Patricia	F	29706	1939	38
Patricia	F	32664	1940	38
Patricia	F	36901	1941	38
Patricia	F	39456	1942	38
Patricia	F	39625	1943	38
Patricia	F	36877	1944	38
Patricia	F	35839	1945	38
Patricia	F	46296	1946	38
Patricia	F	51279	1947	38
Patricia	F	46136	1948	38
Patricia	F	46330	1949	38
Patricia	F	47945	1950	38
Patricia	F	56442	1951	38
Patricia	F	53098	1952	38
Patricia	F	51018	1953	38
Patricia	F	49146	1954	38
Patricia	F	46217	1955	38
Patricia	F	43342	1956	38
Patricia	F	39270	1957	38
Patricia	F	37940	1958	38
Patricia	F	35220	1959	38
Patricia	F	32104	1960	38
Patricia	F	28868	1961	38
Patricia	F	26536	1962	38
Patricia	F	25371	1963	38
Patricia	F	26088	1964	38
Patricia	F	23554	1965	38
Patricia	F	20110	1966	38
Matthew	M	22943	1972	37
Matthew	M	24546	1973	37
Matthew	M	27224	1974	37
Matthew	M	28550	1975	37
Matthew	M	29981	1976	37
Matthew	M	31973	1977	37
Matthew	M	34310	1978	37
Matthew	M	35657	1979	37
Matthew	M	37855	1980	37
Matthew	M	43333	1981	37
Matthew	M	46066	1982	37
Matthew	M	50217	1983	37
Matthew	M	49776	1984	37
Matthew	M	47079	1985	37
Matthew	M	46925	1986	37
Matthew	M	46481	1987	37
Matthew	M	45870	1988	37
Matthew	M	45374	1989	37
Matthew	M	44804	1990	37
Matthew	M	41640	1991	37
Matthew	M	37734	1992	37
Matthew	M	35770	1993	37
Matthew	M	33648	1994	37
Matthew	M	32875	1995	37
Matthew	M	32073	1996	37
Matthew	M	31514	1997	37
Matthew	M	31142	1998	37
Matthew	M	30415	1999	37
Matthew	M	28573	2000	37
Matthew	M	26808	2001	37
Matthew	M	25153	2002	37
Matthew	M	24001	2003	37
Matthew	M	22874	2004	37
Matthew	M	21468	2005	37
Matthew	M	20331	2006	37
Matthew	M	18739	2007	37
Matthew	M	17580	2008	37
Dorothy	F	3477	1904	36
Dorothy	F	3937	1905	36
Dorothy	F	4326	1906	36
Dorothy	F	4967	1907	36
Dorothy	F	5703	1908	36
Dorothy	F	6253	1909	36
Dorothy	F	7318	1910	36
Dorothy	F	8869	1911	36
Dorothy	F	12645	1912	36
Dorothy	F	14674	1913	36
Dorothy	F	18782	1914	36
Dorothy	F	25154	1915	36
Dorothy	F	27417	1916	36
Dorothy	F	28851	1917	36
Dorothy	F	32032	1918	36
Dorothy	F	31734	1919	36
Dorothy	F	36643	1920	36
Dorothy	F	39087	1921	36
Dorothy	F	37716	1922	36
Dorothy	F	39044	1923	36
Dorothy	F	39999	1924	36
Dorothy	F	38570	1925	36
Dorothy	F	36617	1926	36
Dorothy	F	35987	1927	36
Dorothy	F	33731	1928	36
Dorothy	F	31477	1929	36
Dorothy	F	30409	1930	36
Dorothy	F	26524	1931	36
Dorothy	F	24974	1932	36
Dorothy	F	22047	1933	36
Dorothy	F	21283	1934	36
Dorothy	F	19404	1935	36
Dorothy	F	17669	1936	36
Dorothy	F	16572	1937	36
Dorothy	F	16348	1938	36
Dorothy	F	15171	1939	36
Emma	F	2003	1880	35
Emma	F	2034	1881	35
Emma	F	2303	1882	35
Emma	F	2367	1883	35
Emma	F	2587	1884	35
Emma	F	2728	1885	35
Emma	F	2764	1886	35
Emma	F	2647	1887	35
Emma	F	3087	1888	35
Emma	F	2884	1889	35
Emma	F	2980	1890	35
Emma	F	2884	1891	35
Emma	F	3128	1892	35
Emma	F	2968	1893	35
Emma	F	2937	1894	35
Emma	F	2952	1895	35
Emma	F	2872	1896	35
Emma	F	2698	1897	35
Emma	F	16540	2002	35
Emma	F	22706	2003	35
Emma	F	21607	2004	35
Emma	F	20344	2005	35
Emma	F	19119	2006	35
Emma	F	18373	2007	35
Emma	F	18813	2008	35
Emma	F	17895	2009	35
Emma	F	17345	2010	35
Emma	F	18803	2011	35
Emma	F	20945	2012	35
Emma	F	20942	2013	35
Emma	F	20936	2014	35
Emma	F	20455	2015	35
Emma	F	19496	2016	35
Emma	F	19800	2017	35
Emma	F	18688	2018	35
Barbara	F	13161	1927	32
Barbara	F	14873	1928	32
Barbara	F	16037	1929	32
Barbara	F	18281	1930	32
Barbara	F	21797	1931	32
Barbara	F	26314	1932	32
Barbara	F	26951	1933	32
Barbara	F	29234	1934	32
Barbara	F	30696	1935	32
Barbara	F	31682	1936	32
Barbara	F	34912	1937	32
Barbara	F	39279	1938	32
Barbara	F	37258	1939	32
Barbara	F	36734	1940	32
Barbara	F	39538	1941	32
Barbara	F	44734	1942	32
Barbara	F	43429	1943	32
Barbara	F	39197	1944	32
Barbara	F	38276	1945	32
Barbara	F	45122	1946	32
Barbara	F	48792	1947	32
Barbara	F	46826	1948	32
Barbara	F	42601	1949	32
Barbara	F	41552	1950	32
Barbara	F	40620	1951	32
Barbara	F	39865	1952	32
Barbara	F	38472	1953	32
Barbara	F	36370	1954	32
Barbara	F	33605	1955	32
Barbara	F	32298	1956	32
Barbara	F	29687	1957	32
Barbara	F	27875	1958	32
Joshua	M	31137	1979	31
Joshua	M	36060	1980	31
Joshua	M	39054	1981	31
Joshua	M	38028	1982	31
Joshua	M	36707	1983	31
Joshua	M	40262	1984	31
Joshua	M	42195	1985	31
Joshua	M	37542	1986	31
Joshua	M	40000	1987	31
Joshua	M	42651	1988	31
Joshua	M	44091	1989	31
Joshua	M	43219	1990	31
Joshua	M	41218	1991	31
Joshua	M	36215	1992	31
Joshua	M	33581	1993	31
Joshua	M	31372	1994	31
Joshua	M	30718	1995	31
Joshua	M	29170	1996	31
Joshua	M	28284	1997	31
Joshua	M	28089	1998	31
Joshua	M	27258	1999	31
Joshua	M	27537	2000	31
Joshua	M	26015	2001	31
Joshua	M	25993	2002	31
Joshua	M	25095	2003	31
Joshua	M	24204	2004	31
Joshua	M	23250	2005	31
Joshua	M	22322	2006	31
Joshua	M	20655	2007	31
Joshua	M	19205	2008	31
Joshua	M	17650	2009	31
Daniel	M	24720	1976	31
Daniel	M	30994	1981	31
Daniel	M	32653	1982	31
Daniel	M	34750	1983	31
Daniel	M	36533	1984	31
Daniel	M	38542	1985	31
Daniel	M	36574	1986	31
Daniel	M	35865	1987	31
Daniel	M	34700	1988	31
Daniel	M	35001	1989	31
Daniel	M	33818	1990	31
Daniel	M	30917	1991	31
Daniel	M	29148	1992	31
Daniel	M	28685	1993	31
Daniel	M	28060	1994	31
Daniel	M	26722	1995	31
Daniel	M	22694	1999	31
Daniel	M	22319	2000	31
Daniel	M	20989	2001	31
Daniel	M	21316	2002	31
Daniel	M	21039	2003	31
Daniel	M	20983	2004	31
Daniel	M	20211	2005	31
Daniel	M	20065	2006	31
Daniel	M	20251	2007	31
Daniel	M	19005	2008	31
Daniel	M	17542	2009	31
Daniel	M	15843	2010	31
Daniel	M	15291	2011	31
Daniel	M	14298	2013	31
Daniel	M	13937	2014	31
Sarah	F	1288	1880	26
Sarah	F	19977	1978	26
Sarah	F	21018	1979	26
Sarah	F	25755	1980	26
Sarah	F	28173	1981	26
Sarah	F	28484	1982	26
Sarah	F	27229	1983	26
Sarah	F	25884	1984	26
Sarah	F	24882	1985	26
Sarah	F	28155	1986	26
Sarah	F	27890	1987	26
Sarah	F	28368	1988	26
Sarah	F	27793	1989	26
Sarah	F	25817	1990	26
Sarah	F	25225	1991	26
Sarah	F	24635	1992	26
Sarah	F	24252	1993	26
Sarah	F	22291	1994	26
Sarah	F	21383	1995	26
Sarah	F	21040	1996	26
Sarah	F	20707	1997	26
Sarah	F	19884	1998	26
Sarah	F	19104	1999	26
Sarah	F	17702	2000	26
Sarah	F	15899	2001	26
Sarah	F	14760	2002	26
Linda	F	18369	1940	26
Linda	F	23721	1941	26
Linda	F	31611	1942	26
Linda	F	38439	1943	26
Linda	F	38412	1944	26
Linda	F	41462	1945	26
Linda	F	52710	1946	26
Linda	F	99689	1947	26
Linda	F	96211	1948	26
Linda	F	91016	1949	26
Linda	F	80431	1950	26
Linda	F	73978	1951	26
Linda	F	67082	1952	26
Linda	F	61280	1953	26
Linda	F	55381	1954	26
Linda	F	51288	1955	26
Linda	F	48075	1956	26
Linda	F	44500	1957	26
Linda	F	41899	1958	26
Linda	F	40403	1959	26
Linda	F	37311	1960	26
Linda	F	35579	1961	26
Linda	F	31468	1962	26
Linda	F	27719	1963	26
Linda	F	23633	1964	26
Linda	F	19334	1965	26
Jennifer	F	18210	1966	26
Jennifer	F	18231	1967	26
Jennifer	F	26852	1968	26
Jennifer	F	33702	1969	26
Jennifer	F	46157	1970	26
Jennifer	F	56783	1971	26
Jennifer	F	63603	1972	26
Jennifer	F	62447	1973	26
Jennifer	F	63114	1974	26
Jennifer	F	58183	1975	26
Jennifer	F	59474	1976	26
Jennifer	F	58964	1977	26
Jennifer	F	56321	1978	26
Jennifer	F	56717	1979	26
Jennifer	F	58375	1980	26
Jennifer	F	57049	1981	26
Jennifer	F	57117	1982	26
Jennifer	F	54346	1983	26
Jennifer	F	50559	1984	26
Jennifer	F	42651	1985	26
Jennifer	F	36185	1986	26
Jennifer	F	32703	1987	26
Jennifer	F	27889	1988	26
Jennifer	F	23997	1989	26
Jennifer	F	22228	1990	26
Jennifer	F	20673	1991	26
Emily	F	20308	1991	26
Emily	F	21832	1992	26
Emily	F	23595	1993	26
Emily	F	24149	1994	26
Emily	F	24380	1995	26
Emily	F	25151	1996	26
Emily	F	25732	1997	26
Emily	F	26182	1998	26
Emily	F	26539	1999	26
Emily	F	25956	2000	26
Emily	F	25057	2001	26
Emily	F	24464	2002	26
Emily	F	25691	2003	26
Emily	F	25037	2004	26
Emily	F	23940	2005	26
Emily	F	21404	2006	26
Emily	F	19355	2007	26
Emily	F	17434	2008	26
Emily	F	15352	2009	26
Emily	F	14274	2010	26
Emily	F	14258	2011	26
Emily	F	13649	2012	26
Emily	F	13126	2013	26
Emily	F	12647	2014	26
Emily	F	11786	2015	26
Emily	F	10972	2016	26
Jessica	F	18370	1976	25
Jessica	F	24843	1977	25
Jessica	F	26102	1978	25
Jessica	F	27776	1979	25
Jessica	F	33921	1980	25
Jessica	F	42533	1981	25
Jessica	F	45451	1982	25
Jessica	F	45282	1983	25
Jessica	F	45855	1984	25
Jessica	F	48347	1985	25
Jessica	F	52677	1986	25
Jessica	F	55994	1987	25
Jessica	F	51543	1988	25
Jessica	F	47884	1989	25
Jessica	F	46475	1990	25
Jessica	F	43398	1991	25
Jessica	F	38356	1992	25
Jessica	F	34987	1993	25
Jessica	F	32117	1994	25
Jessica	F	27938	1995	25
Jessica	F	24198	1996	25
Jessica	F	21042	1997	25
Jessica	F	18235	1998	25
Jessica	F	16348	1999	25
Jessica	F	15709	2000	25
Jacob	M	27484	1993	25
Jacob	M	29412	1994	25
Jacob	M	31129	1995	25
Jacob	M	31925	1996	25
Jacob	M	34153	1997	25
Jacob	M	36016	1998	25
Jacob	M	35363	1999	25
Jacob	M	34477	2000	25
Jacob	M	32545	2001	25
Jacob	M	30574	2002	25
Jacob	M	29638	2003	25
Jacob	M	27881	2004	25
Jacob	M	25833	2005	25
Jacob	M	24845	2006	25
Jacob	M	24282	2007	25
Jacob	M	22594	2008	25
Jacob	M	21175	2009	25
Jacob	M	22127	2010	25
Jacob	M	20371	2011	25
Jacob	M	19074	2012	25
Jacob	M	18158	2013	25
Jacob	M	16883	2014	25
Jacob	M	15949	2015	25
Jacob	M	14510	2016	25
Jacob	M	13178	2017	25
Susan	F	19222	1945	24
Susan	F	28267	1946	24
Susan	F	31954	1947	24
Susan	F	35985	1948	24
Susan	F	37706	1949	24
Susan	F	38017	1950	24
Susan	F	40228	1951	24
Susan	F	41350	1952	24
Susan	F	44297	1953	24
Susan	F	47151	1954	24
Susan	F	47402	1955	24
Susan	F	46571	1956	24
Susan	F	45948	1957	24
Susan	F	45173	1958	24
Susan	F	41599	1959	24
Susan	F	39203	1960	24
Susan	F	37521	1961	24
Susan	F	35743	1962	24
Susan	F	33998	1963	24
Susan	F	31515	1964	24
Susan	F	26328	1965	24
Susan	F	23773	1966	24
Susan	F	22263	1967	24
Susan	F	19503	1968	24
Mildred	F	3088	1903	24
Mildred	F	3525	1904	24
Mildred	F	3758	1905	24
Mildred	F	3873	1906	24
Mildred	F	4277	1907	24
Mildred	F	4624	1908	24
Mildred	F	5054	1909	24
Mildred	F	5692	1910	24
Mildred	F	6271	1911	24
Mildred	F	8764	1912	24
Mildred	F	9921	1913	24
Mildred	F	11650	1914	24
Mildred	F	15254	1915	24
Mildred	F	15633	1916	24
Mildred	F	16257	1917	24
Mildred	F	17258	1918	24
Mildred	F	17300	1919	24
Mildred	F	18059	1920	24
Mildred	F	17881	1921	24
Mildred	F	16412	1922	24
Mildred	F	15990	1923	24
Mildred	F	15853	1924	24
Mildred	F	14451	1925	24
Mildred	F	13551	1926	24
Betty	F	17638	1921	24
Betty	F	20895	1922	24
Betty	F	25991	1923	24
Betty	F	30599	1924	24
Betty	F	32813	1925	24
Betty	F	32964	1926	24
Betty	F	35422	1927	24
Betty	F	36080	1928	24
Betty	F	36675	1929	24
Betty	F	38234	1930	24
Betty	F	36105	1931	24
Betty	F	34417	1932	24
Betty	F	31526	1933	24
Betty	F	31085	1934	24
Betty	F	28673	1935	24
Betty	F	25866	1936	24
Betty	F	25332	1937	24
Betty	F	25504	1938	24
Betty	F	23641	1939	24
Betty	F	22074	1940	24
Betty	F	20905	1941	24
Betty	F	21653	1942	24
Betty	F	21596	1943	24
Betty	F	19756	1944	24
Henry	M	2444	1880	23
Henry	M	2339	1881	23
Henry	M	2579	1882	23
Henry	M	2383	1883	23
Henry	M	2474	1884	23
Henry	M	2406	1885	23
Henry	M	2404	1886	23
Henry	M	2228	1887	23
Henry	M	2596	1888	23
Henry	M	2349	1890	23
Henry	M	2049	1891	23
Henry	M	2452	1892	23
Henry	M	2278	1894	23
Henry	M	2221	1895	23
Henry	M	2183	1896	23
Henry	M	1994	1897	23
Henry	M	1831	1899	23
Henry	M	2606	1900	23
Henry	M	1870	1901	23
Henry	M	2154	1902	23
Henry	M	2086	1904	23
Henry	M	2203	1907	23
Henry	M	2899	1910	23
Ashley	F	33293	1983	23
Ashley	F	38772	1984	23
Ashley	F	47007	1985	23
Ashley	F	49676	1986	23
Ashley	F	54854	1987	23
Ashley	F	49963	1988	23
Ashley	F	47589	1989	23
Ashley	F	45560	1990	23
Ashley	F	43478	1991	23
Ashley	F	38453	1992	23
Ashley	F	34850	1993	23
Ashley	F	30278	1994	23
Ashley	F	26602	1995	23
Ashley	F	23677	1996	23
Ashley	F	20896	1997	23
Ashley	F	19873	1998	23
Ashley	F	18136	1999	23
Ashley	F	17997	2000	23
Ashley	F	16527	2001	23
Ashley	F	15344	2002	23
Ashley	F	14514	2003	23
Ashley	F	14373	2004	23
Ashley	F	13274	2005	23
Nancy	F	13518	1934	22
Nancy	F	14544	1935	22
Nancy	F	16756	1936	22
Nancy	F	17069	1937	22
Nancy	F	18948	1938	22
Nancy	F	19726	1939	22
Nancy	F	19732	1940	22
Nancy	F	20881	1941	22
Nancy	F	23325	1942	22
Nancy	F	23990	1943	22
Nancy	F	23212	1944	22
Nancy	F	21456	1945	22
Nancy	F	28344	1946	22
Nancy	F	32444	1947	22
Nancy	F	29411	1948	22
Nancy	F	29246	1949	22
Nancy	F	29616	1950	22
Nancy	F	30347	1951	22
Nancy	F	31740	1952	22
Nancy	F	30618	1953	22
Nancy	F	30264	1954	22
Nancy	F	30017	1955	22
Andrew	M	33856	1986	21
Andrew	M	36206	1987	21
Andrew	M	35741	1988	21
Andrew	M	34811	1989	21
Andrew	M	33657	1990	21
Andrew	M	31532	1991	21
Andrew	M	30535	1992	21
Andrew	M	27319	1993	21
Andrew	M	26009	1994	21
Andrew	M	25235	1996	21
Andrew	M	25199	1997	21
Andrew	M	23658	1998	21
Andrew	M	23855	1999	21
Andrew	M	23641	2000	21
Andrew	M	22411	2001	21
Andrew	M	22019	2002	21
Andrew	M	22153	2003	21
Andrew	M	21703	2004	21
Andrew	M	20730	2005	21
Andrew	M	19721	2006	21
Andrew	M	18449	2007	21
Marie	F	2649	1894	20
Marie	F	3011	1895	20
Marie	F	3087	1896	20
Marie	F	3078	1897	20
Marie	F	3435	1898	20
Marie	F	3156	1899	20
Marie	F	3856	1900	20
Marie	F	3157	1901	20
Marie	F	3424	1902	20
Marie	F	3469	1903	20
Marie	F	3595	1904	20
Marie	F	3643	1905	20
Marie	F	3880	1907	20
Marie	F	4076	1908	20
Marie	F	4301	1909	20
Marie	F	4790	1910	20
Marie	F	5017	1911	20
Marie	F	6642	1912	20
Marie	F	7353	1913	20
Marie	F	8829	1914	20
Florence	F	1860	1886	20
Florence	F	1964	1887	20
Florence	F	2444	1888	20
Florence	F	2465	1889	20
Florence	F	2744	1890	20
Florence	F	2715	1891	20
Florence	F	3154	1892	20
Florence	F	3231	1893	20
Florence	F	3233	1894	20
Florence	F	3471	1895	20
Florence	F	3323	1896	20
Florence	F	3369	1897	20
Florence	F	3790	1898	20
Florence	F	3314	1899	20
Florence	F	3920	1900	20
Florence	F	3131	1901	20
Florence	F	3509	1902	20
Florence	F	3468	1903	20
Florence	F	3572	1904	20
Florence	F	3691	1906	20
Donald	M	16435	1923	20
Donald	M	17929	1924	20
Donald	M	19191	1925	20
Donald	M	20912	1926	20
Donald	M	23840	1927	20
Donald	M	25698	1928	20
Donald	M	27186	1929	20
Donald	M	29048	1930	20
Donald	M	29102	1931	20
Donald	M	29786	1932	20
Donald	M	28437	1933	20
Donald	M	30409	1934	20
Donald	M	29661	1935	20
Donald	M	28635	1936	20
Donald	M	27868	1937	20
Donald	M	26665	1938	20
Donald	M	24056	1939	20
Donald	M	23106	1940	20
Donald	M	22633	1941	20
Donald	M	23951	1942	20
Amanda	F	15590	1976	20
Amanda	F	18280	1977	20
Amanda	F	20517	1978	20
Amanda	F	31928	1979	20
Amanda	F	35821	1980	20
Amanda	F	34373	1981	20
Amanda	F	34214	1982	20
Amanda	F	33754	1983	20
Amanda	F	33908	1984	20
Amanda	F	39052	1985	20
